id,timestamp,source,latitude,longitude,emotion,confidence,risk_level,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_mean,mfcc_std,duration,silence_ratio,model_version,device_id,mqtt_signal,processing_time_ms
1ec6fd67-2fea-4bb3-a7c9-3e1d9d757bd1,2026-03-06T07:55:58,synthetic,28.62280746,77.20151145,neutral,66.95244221,✅ SAFE,0.026087453,0.097150541,1648.160026,1917.057815,-6.843596347,62.72679579,3,0.492902472,v1.0,device_001,S,0.795054618
65087459-8327-4ac8-8d3d-9bf753feffe3,2026-03-01T23:09:15,synthetic,28.61618373,77.03397272,neutral,74.60954866,✅ SAFE,0.02006128,0.051508421,1895.784229,1440.772969,-6.526170786,67.19330092,3,0.77596308,v1.0,device_001,S,0.413366909
4c173160-3c5a-4ebb-8b33-3685fb913f11,2026-03-03T10:11:09,synthetic,28.57191196,77.10786793,angry,62.86938954,✅ SAFE,0.020697468,0.121320744,1493.921574,1551.618037,-7.331281977,64.97028482,3,0.773286865,v1.0,device_001,S,2.594941434
58a159b6-44fa-423e-b2ce-347cfcb7546a,2026-03-05T20:15:43,synthetic,28.5739427,77.19545287,fear,40,⚠️ CAUTION,0.019309086,0.079644261,1604.974869,1634.451448,-5.434397363,99.95289782,3,0.810533375,v1.0,device_001,C,1.238987331
c8df5932-8355-458e-a7f9-734d141684db,2026-03-03T11:47:24,synthetic,28.62492306,77.21570486,fear,90.56454585,✅ SAFE,0.029223372,0.056318271,2041.338512,1769.644026,-8.074920113,72.68752389,3,0.845364779,v1.0,device_001,S,1.392753446
a540640c-bbfb-4637-b624-a42ebb63680c,2026-03-01T19:57:05,synthetic,28.62295024,77.22014538,neutral,74.41105322,✅ SAFE,0.020965325,0.105016255,1660.731745,1891.769235,-8.413511433,64.34241888,3,0.709658911,v1.0,device_001,S,2.053882084
89c784b3-5d35-41cb-bef4-08a524a84196,2026-03-04T15:37:26,synthetic,28.58129593,77.22327648,fear,70.98444036,✅ SAFE,0.03470035,0.100994915,1505.944432,1872.817773,-6.839024851,72.96191154,3,0.389047708,v1.0,device_001,S,2.52331991
eda66bd2-488b-4156-ac06-dd8c24d6158b,2026-03-04T10:00:11,synthetic,28.58236924,77.20878486,neutral,76.00902167,✅ SAFE,0.017249887,0.069930527,1606.026936,1456.658597,-4.917859822,72.30023186,3,0.67890035,v1.0,device_001,S,2.493164263
f2c2b5c5-0373-46b9-a6a3-b3f80bcfb640,2026-03-03T18:14:57,synthetic,28.68334433,77.2750165,sad,96.41110065,🚨 DANGER,0.029888693,0.057225542,2057.141737,1763.981762,-7.502071696,68.38079796,3,0.367469575,v1.0,device_001,D,0.754605929
b70415af-c422-4c18-90d3-b836625cf942,2026-03-06T23:38:08,synthetic,28.61140659,77.21369155,fear,100,✅ SAFE,0.027717417,0.067491603,1266.878419,1502.414839,-8.212932697,48.87117383,3,0.832074241,v1.0,device_001,S,1.445794926
cb5dee17-baab-45c2-9189-017cf76d826c,2026-03-02T08:05:57,synthetic,28.59064464,77.21218843,disgust,79.24283077,✅ SAFE,0.041065285,0.088027947,1768.249499,1744.648992,-6.064111789,62.12973258,3,0.57292252,v1.0,device_001,S,2.976311106
5e577ceb-19c3-4a0f-b98a-6c7a94c10002,2026-03-03T19:32:12,synthetic,28.61552054,77.03436953,fear,60.60310361,✅ SAFE,0.015805828,0.086507101,2124.32394,1631.888319,-6.533619124,71.32649446,3,0.542357666,v1.0,device_001,S,2.675916962
64817182-267d-4cd6-a400-151c652fe737,2026-03-04T19:53:52,synthetic,28.60420355,77.03306964,angry,65.81797905,✅ SAFE,0.017738034,0.106572315,1656.984041,1662.580323,-8.06779163,48.0173922,3,0.452968047,v1.0,device_001,S,1.676237669
b4e4739b-3d81-452b-b0fa-9b229ab93bfb,2026-03-04T19:50:07,synthetic,28.61237558,77.23247877,fear,71.78516367,✅ SAFE,0.02076893,0.080685876,1185.670416,1510.602803,-8.724469418,82.14872504,3,0.464080687,v1.0,device_001,S,2.631110647
3cc809ba-38bd-42b4-a7ff-2ddc75083bfe,2026-03-02T09:44:33,synthetic,28.60533266,77.03483917,fear,93.01519309,✅ SAFE,0.017788747,0.100079194,1810.245731,1507.654091,-8.108662207,96.88510849,3,0.745152409,v1.0,device_001,S,2.704214446
6bd47c1b-2f37-469d-93af-18db0b437cc4,2026-03-01T10:53:07,synthetic,28.60175436,77.21623507,sad,40,✅ SAFE,0.016664568,0.080814413,1360.849215,1861.291315,-6.574852483,80.75683976,3,0.344196881,v1.0,device_001,S,1.245491316
47c68ad8-48d7-4df1-8f70-a4fde45673cb,2026-03-02T23:15:48,synthetic,28.50015863,77.00023794,fear,100,⚠️ CAUTION,0.034594526,0.102050349,2044.343878,1848.819781,-6.362018823,64.73141606,3,0.587014214,v1.0,device_001,C,2.693823678
edd24596-ce2d-4315-ad76-ddfe6042f25a,2026-03-04T07:46:27,synthetic,28.60165682,77.21335697,fear,72.20628482,✅ SAFE,0.046454306,0.058324666,2190.229957,1580.052594,-9.293399788,66.23906222,3,0.460752946,v1.0,device_001,S,2.102768422
3e650464-19f5-4f03-a1d5-9cfe636af229,2026-03-06T13:28:15,synthetic,28.58007053,77.19508447,fear,83.88005984,✅ SAFE,0.017559319,0.108899137,2524.33172,2141.082337,-5.482608418,67.87882692,3,0.523763304,v1.0,device_001,S,3.45857636
048e80ef-599e-443c-abb0-457d682b30e3,2026-03-02T11:00:30,synthetic,28.61258981,77.03297446,sad,78.77054338,✅ SAFE,0.014636542,0.062581534,1534.860208,1372.062565,-6.975964735,69.46210916,3,0.828948505,v1.0,device_001,S,0.836782359
fc708aab-7e62-49ba-8c24-50c9662b87bc,2026-03-02T06:03:47,synthetic,28.68291718,77.27437577,angry,83.65554364,✅ SAFE,0.003258068,0.118241089,1310.957504,1766.541471,-6.941596873,61.03624428,3,0.610407062,v1.0,device_001,S,3.007234267
c98768d9-49be-4055-b7c0-08080d60fdf7,2026-03-03T16:54:05,synthetic,28.52618708,77.03928063,neutral,84.65190864,⚠️ CAUTION,0.026267579,0.088767341,2126.085984,1646.172061,-6.85026915,63.65294151,3,0.888923612,v1.0,device_001,C,2.812568421
121af3af-8414-4d52-a9aa-55dddaccf5db,2026-03-02T09:23:47,synthetic,28.60006714,77.03224732,neutral,50.50831297,✅ SAFE,0.021005033,0.038418926,1774.71984,1589.785448,-8.299243348,66.41039916,3,0.494472655,v1.0,device_001,S,2.001554577
5915dad6-17f8-4d52-b6bb-c77ec889b165,2026-03-04T15:33:50,synthetic,28.61841935,77.21298728,disgust,65.94831976,✅ SAFE,0.023982817,0.10485712,1907.022194,1622.024798,-7.730262081,62.9900601,3,0.72993479,v1.0,device_001,S,0.830524373
e8eb5649-c2c6-463a-8fa2-aab2dce163a6,2026-03-03T14:00:26,synthetic,28.61412344,77.02844286,sad,75.54477224,✅ SAFE,0.019371942,0.087360907,1661.606753,1954.214046,-5.893818713,81.63020549,3,0.819373082,v1.0,device_001,S,1.771404225
60062745-074b-4de4-85da-735c67e1b341,2026-03-06T19:56:08,synthetic,28.60964613,77.04137469,sad,73.87267924,✅ SAFE,0.016725725,0.078308226,1476.185947,1724.374586,-4.768132451,62.44464386,3,0.814967672,v1.0,device_001,S,2.729491068
54b85642-a020-4b81-991e-65f8a4a684c8,2026-03-05T09:05:07,synthetic,28.63092042,77.20611763,disgust,78.96170426,✅ SAFE,0.004601131,0.056463752,1342.756336,1560.156449,-7.892202836,70.24821437,3,0.56087887,v1.0,device_001,S,1.463453828
feaf90b8-5fdf-4d69-b88b-11c2a0b7ddfa,2026-03-06T22:21:42,synthetic,28.50579112,77.00868668,fear,56.62221454,✅ SAFE,0.017986078,0.100017151,1958.111723,1860.936658,-7.439049579,69.61262787,3,0.741267453,v1.0,device_001,S,1.296772499
0a94a3d4-d77c-4b28-a533-b1a77ae4e193,2026-03-04T16:57:59,synthetic,28.61102172,77.25351212,neutral,87.95945235,✅ SAFE,0.010987325,0.107161681,1931.3347,1740.410712,-7.917152927,69.13886436,3,0.573710911,v1.0,device_001,S,2.398845577
e8766c92-c366-45ec-9f28-b88724e12ba5,2026-03-02T07:58:50,synthetic,28.61266946,77.21765196,sad,76.68531846,✅ SAFE,0.032260147,0.096338765,1222.456693,1677.957669,-6.560744154,66.70353833,3,0.543552664,v1.0,device_001,S,1.643537205
2cf0c84d-232a-4b4a-989f-70b031dcdf52,2026-03-04T06:54:27,synthetic,28.6113401,77.03643763,angry,66.19526027,✅ SAFE,0.031594548,0.093417387,2319.772032,1742.332086,-5.885583048,65.97791596,3,0.288374734,v1.0,device_001,S,3.089784364
63073137-1aa1-42c4-8bb8-08479d0efbcd,2026-03-03T07:23:24,synthetic,28.60973348,77.04150491,neutral,70.31257207,✅ SAFE,0.017191061,0.08221531,1533.056162,1534.454649,-6.965631716,76.25565224,3,0.8244758,v1.0,device_001,S,0.71258188
a45c95e4-ade7-40c3-abfb-bf8ae377b9f4,2026-03-01T08:28:29,synthetic,28.57129267,77.20953326,fear,81.45247082,🚨 DANGER,0.042505804,0.090165027,1465.69237,1515.593555,-7.562757404,78.76438925,3,0.875387982,v1.0,device_001,D,2.530883859
0716095a-4622-4ec1-8a53-3980c2a08638,2026-03-05T09:54:12,synthetic,28.57430516,77.22922159,angry,84.51522892,✅ SAFE,0.027826247,0.088635793,1906.384614,1640.856277,-7.3615774,73.8589436,3,0.507538935,v1.0,device_001,S,2.967365877
ad35b792-5290-4289-8a85-7f1cf02f0ad1,2026-03-06T12:20:40,synthetic,28.63673685,77.19695128,neutral,64.05321173,✅ SAFE,0.010114886,0.052786066,1831.050368,1899.583818,-7.998294012,65.4890249,3,0.659946112,v1.0,device_001,S,1.710160728
27745135-0fcf-419a-9033-f97158253087,2026-03-01T14:40:26,synthetic,28.55287486,77.20625815,angry,60.2973771,✅ SAFE,0.035812149,0.104577712,1990.589301,1633.357406,-7.511370353,73.73272996,3,0.812017409,v1.0,device_001,S,0.651507649
0254e433-d076-4d24-90f6-4634810c74f0,2026-03-06T07:49:31,synthetic,28.60035446,77.24060051,disgust,76.01601889,✅ SAFE,0.015309395,0.085975964,1594.070097,1658.409762,-6.490099549,68.96577732,3,0.503276352,v1.0,device_001,S,1.732447125
fc156ae4-c2da-470c-bea2-e156c13f9439,2026-03-02T19:04:16,synthetic,28.61997278,77.21824052,neutral,70.91377734,✅ SAFE,0.015756149,0.07829165,1568.891479,1622.224226,-6.765028561,76.27009841,3,0.688105572,v1.0,device_001,S,2.131128569
4945832e-2a2d-4b8d-94ca-f8ed4a4c48d4,2026-03-04T17:34:47,synthetic,28.57858934,77.18701333,neutral,54.21334631,🚨 DANGER,0.070552934,0.08248485,1550.96988,1565.147901,-7.807256183,68.97987363,3,0.377254939,v1.0,device_001,D,2.984143395
bd76a2fa-6dc1-42ea-a5ba-7d0538d8d358,2026-03-03T23:45:05,synthetic,28.61887108,77.21450942,sad,81.93662133,✅ SAFE,0.004947119,0.08207862,1592.359584,2088.801568,-8.349947872,56.20290766,3,0.723855633,v1.0,device_001,S,1.917484343
6cf0e79e-1501-401b-a1c5-686939e3266d,2026-03-04T10:29:34,synthetic,28.61694849,77.20869925,sad,66.74562951,✅ SAFE,0.003586224,0.080973058,2401.523588,1761.934824,-6.11625559,86.96759977,3,0.348140501,v1.0,device_001,S,1.534648478
1343db10-135b-4715-b034-9298961b842e,2026-03-02T06:40:07,synthetic,28.59848533,77.20651803,sad,70.42831036,✅ SAFE,0.000675182,0.071228512,2091.291268,1593.215195,-7.653221487,65.42937998,3,0.476652783,v1.0,device_001,S,2.939614485
eaea3b6f-b97a-4b34-a235-5c0c1efac5ed,2026-03-04T13:21:45,synthetic,28.51689737,77.02534605,sad,55.44544745,✅ SAFE,0.01978952,0.098291869,1115.108443,1686.866642,-7.23101,87.15158741,3,0.724465701,v1.0,device_001,S,1.420585988
a891e05d-73e5-4556-be11-56d3620aca24,2026-03-04T23:30:18,synthetic,28.63015436,77.22823916,sad,81.02643451,✅ SAFE,0.028654481,0.08256357,1052.436947,1835.213946,-6.848840763,72.259348,3,0.537405777,v1.0,device_001,S,1.471496049
4de2061f-baeb-42a1-a81f-e87b12f8f1e7,2026-03-05T17:34:53,synthetic,28.60233298,77.2188171,angry,64.9726348,✅ SAFE,0.023194735,0.05113557,1631.041849,1700.051571,-7.532364168,72.90965108,3,0.904836241,v1.0,device_001,S,2.270777927
6ef2f154-195f-462d-a505-4a6fb0d8c9c1,2026-03-02T10:46:11,synthetic,28.62174503,77.20248894,neutral,68.07609275,✅ SAFE,0.026042198,0.095036749,1750.83436,1519.411422,-6.243424166,88.45778453,3,0.824252404,v1.0,device_001,S,4.365422881
1432060e-13a7-44e6-8e85-05b4c61ed090,2026-03-06T15:43:29,synthetic,28.61066571,77.034519,neutral,61.39049878,⚠️ CAUTION,0.015137158,0.090099535,2055.445991,1817.757942,-5.551484605,53.32621174,3,0.661729289,v1.0,device_001,C,2.403461901
5d53a7c3-81bd-4d19-9947-5eafa28ca0a0,2026-03-06T16:43:57,synthetic,28.62613101,77.19348735,disgust,80.60417426,✅ SAFE,0.011253874,0.131477464,1275.839487,1733.554937,-7.168763823,70.24882736,3,0.604530461,v1.0,device_001,S,1.505323943
5d2630f1-5373-43a3-ac20-cfc312a84c60,2026-03-03T21:55:07,synthetic,28.63576609,77.23807843,disgust,66.08324556,✅ SAFE,0.018064784,0.062941133,1550.069224,2201.611151,-6.691832477,61.26872992,3,0.881483,v1.0,device_001,S,3.457945579
b214ee3e-300f-4222-bef9-d41ed5e271ed,2026-03-02T08:41:28,synthetic,28.60778693,77.03617501,sad,55.04193618,✅ SAFE,0.011972553,0.057267794,2318.403052,1376.648085,-7.925040001,84.85674179,3,0.506495675,v1.0,device_001,S,0.815325941
0c72d200-f03b-4d58-8f2a-d51a687ce544,2026-03-05T07:55:09,synthetic,28.61181813,77.22525636,disgust,61.15224124,✅ SAFE,0.026661618,0.092979637,2138.745708,1577.759113,-7.661780442,53.87883659,3,0.562612948,v1.0,device_001,S,2.364005811
7138b827-36b6-4899-86e3-d03a8fdd9f64,2026-03-03T23:31:54,synthetic,28.60554007,77.03620614,disgust,74.77570341,✅ SAFE,0.017287925,0.08584253,1626.07456,1869.682121,-5.887743213,61.76258806,3,0.623455714,v1.0,device_001,S,0.322758996
e1e2eb19-8ef9-489a-9b4f-5c8949dbb5ac,2026-03-02T14:33:48,synthetic,28.60673159,77.04546327,angry,86.89123667,✅ SAFE,0.002794753,0.112843602,1406.948335,2181.774214,-6.224642057,86.52636442,3,0.651533242,v1.0,device_001,S,0.853971473
acbaa665-d690-4e82-b882-4a096947df54,2026-03-01T13:51:33,synthetic,28.61587378,77.2030119,neutral,72.52672279,✅ SAFE,0.018074502,0.070404646,1241.169915,1740.007857,-7.002027375,61.65003834,3,0.312173729,v1.0,device_001,S,3.283024774
d1b09ca1-2bd9-48cc-92ab-e872c174f218,2026-03-01T18:55:12,synthetic,28.61335011,77.04052347,angry,59.39101868,✅ SAFE,0.017443283,0.057048969,1232.990449,1642.330018,-7.452103115,66.8796588,3,0.485078429,v1.0,device_001,S,2.872814537
0aaf2907-9a57-44b6-86e0-788d56a1651a,2026-03-04T09:42:02,synthetic,28.6084239,77.038332,fear,75.16354691,✅ SAFE,0.02481396,0.072913915,1821.187767,1296.202191,-8.316114372,76.41546068,3,0.656992734,v1.0,device_001,S,2.498491679
ac3a7a3b-f04c-488c-89fa-eceb2ad4c7ac,2026-03-04T19:31:51,synthetic,28.62950919,77.20258703,angry,89.4075852,✅ SAFE,0.010717151,0.074992068,1713.144546,1804.435172,-6.710263814,82.58028612,3,0.596007825,v1.0,device_001,S,2.809391266
3a44c13c-2176-437e-8fc3-40177da91985,2026-03-04T09:52:55,synthetic,28.60472348,77.0307586,disgust,74.2605994,✅ SAFE,0.013430318,0.100183407,2061.65356,1396.533217,-5.414169366,81.30816218,3,0.861208368,v1.0,device_001,S,0.889820038
4f2feb19-2ae4-45a3-89bd-00af7efd2df7,2026-03-04T09:02:09,synthetic,28.56706368,77.21397151,angry,77.4304939,✅ SAFE,0.020942689,0.067103399,1989.313908,1581.434831,-5.866683891,76.72353111,3,0.844575619,v1.0,device_001,S,0.95388636
939ac26f-bc76-44ea-b66f-88a4a25cc95e,2026-03-01T22:04:19,synthetic,28.67662636,77.26493954,fear,72.26532776,⚠️ CAUTION,0.0276035,0.096416148,1556.390832,1510.474349,-5.880121174,82.19539023,3,0.607465069,v1.0,device_001,C,1.116550735
fed5015f-4933-4fb4-a830-34c1b2de845f,2026-03-05T19:45:19,synthetic,28.5796643,77.19552908,fear,68.55556782,✅ SAFE,0.006531763,0.063588316,1369.671174,1780.310595,-8.394281115,81.72524348,3,0.505671914,v1.0,device_001,S,0.139795298
721d3d5b-dd0d-499f-80f1-00d67c74e2e8,2026-03-05T15:10:39,synthetic,28.61394583,77.20178841,fear,69.10615567,✅ SAFE,0.023818521,0.084384412,1261.788704,1874.989637,-6.375085779,84.06006198,3,0.480735467,v1.0,device_001,S,1.175366201
04271f42-bda9-4a4a-82ea-7f1c0ff32328,2026-03-06T13:12:10,synthetic,28.62587992,77.21871469,fear,40,✅ SAFE,0.027275208,0.079094743,1533.22376,1395.805804,-7.18837894,56.0800382,3,0.560447042,v1.0,device_001,S,1.444654501
d2a604ae-b532-46ab-95ed-3f13cbca5f76,2026-03-03T10:20:55,synthetic,28.61128478,77.02773071,sad,74.20993464,⚠️ CAUTION,0.002464908,0.040505109,1871.336095,1779.847995,-5.869349465,55.34981108,3,0.756245957,v1.0,device_001,C,2.469972255
65e22a48-3335-4433-9298-bd7dea1f8e55,2026-03-04T12:19:03,synthetic,28.61081899,77.19994116,disgust,84.28063844,✅ SAFE,0.02433936,0.072143472,1953.283284,1441.025724,-5.890068994,68.51315492,3,0.655243178,v1.0,device_001,S,2.095073574
8b62d47b-0d9a-4006-b0a3-118fadde346c,2026-03-02T21:33:29,synthetic,28.65628749,77.21760947,fear,83.76798708,✅ SAFE,0.008143062,0.067201137,1922.51045,1405.497216,-7.680546164,78.92727933,3,0.473270004,v1.0,device_001,S,2.401249328
b3edfb25-d726-47aa-85b0-4a6dcf8cec42,2026-03-02T15:56:31,synthetic,28.60844359,77.04177176,disgust,97.44357504,✅ SAFE,0.012266754,0.093733294,1770.671596,1830.451892,-6.360445517,73.9195892,3,0.557191092,v1.0,device_001,S,1.698777091
07a1264b-adfe-4888-903f-f57a542a90ec,2026-03-05T17:11:07,synthetic,28.57357276,77.19601459,fear,100,⚠️ CAUTION,0.022035887,0.097082327,1797.127436,1932.832783,-7.121413884,66.13301999,3,0.65508158,v1.0,device_001,C,1.702017316
2a8fc4d9-b0c2-4dc4-a3e5-68221a2d8d62,2026-03-01T16:08:30,synthetic,28.61533666,77.05142447,neutral,58.6625694,✅ SAFE,0.024668257,0.066310282,1643.872607,1860.033079,-6.839653771,74.04686289,3,0.671115245,v1.0,device_001,S,1.209215197
f05f6596-b28c-498b-95b2-b2fd89452648,2026-03-03T19:08:19,synthetic,28.64480425,77.19538998,angry,40,✅ SAFE,0.013805507,0.113521412,1521.772825,1839.270937,-7.442176984,63.66539704,3,0.535815001,v1.0,device_001,S,3.668681119
d916a00e-0941-44a0-a5f1-242efef1b01c,2026-03-03T11:49:53,synthetic,28.61415008,77.03600736,sad,67.49273345,✅ SAFE,0.010093578,0.076715302,1524.895783,1944.643512,-7.047625377,73.55952028,3,0.720270024,v1.0,device_001,S,2.233549912
d19377b8-280a-4603-8825-4ad3d88b65e0,2026-03-02T20:37:24,synthetic,28.57900919,77.19834127,neutral,73.18806436,⚠️ CAUTION,0.020458884,0.0749134,2079.120631,1669.505113,-5.99511161,64.84604501,3,0.67166194,v1.0,device_001,C,1.781627642
43b1ee8e-8673-4309-b093-18bf6bc06102,2026-03-04T18:57:46,synthetic,28.61755635,77.0374682,neutral,76.70085913,✅ SAFE,0.003662928,0.12410639,1540.90809,1546.167467,-7.672866561,77.7257077,3,0.403158076,v1.0,device_001,S,0.604412907
f7aa73bd-940d-4f86-a587-885f6c6cd7ac,2026-03-05T13:47:13,synthetic,28.58802839,77.22876204,angry,84.43670793,✅ SAFE,0.015426611,0.073933972,1513.261517,1737.622968,-7.827721584,80.69792886,3,0.781068123,v1.0,device_001,S,0.705860297
24bac5c2-8479-47a3-a8ac-e5636c716cea,2026-03-06T15:49:22,synthetic,28.61071918,77.04115636,neutral,74.6219476,✅ SAFE,0.025678838,0.07276639,2135.232024,1756.710796,-4.291845958,74.44748905,3,0.728093478,v1.0,device_001,S,1.284880296
6b18b40d-78a6-463b-961e-c5563fd4c37d,2026-03-06T12:29:53,synthetic,28.60528035,77.20533245,fear,74.31771522,🚨 DANGER,0.046514312,0.057681563,1557.608114,1730.547222,-5.446136635,87.76144465,3,0.672865452,v1.0,device_001,D,1.421969011
e4efa9a1-7831-42b6-8570-2720674dcfb3,2026-03-02T07:06:25,synthetic,28.61147241,77.0324651,neutral,74.92174612,✅ SAFE,0.036600364,0.054201438,1910.10785,2006.891066,-7.23699054,57.82054429,3,0.6200129,v1.0,device_001,S,2.982343424
ad482a61-3811-4007-88c3-2ad8db8c8b95,2026-03-05T09:58:56,synthetic,28.58617882,77.19340737,neutral,94.73038519,✅ SAFE,0.031380972,0.049460329,1788.258427,1936.965794,-6.943798429,72.88091316,3,0.534384909,v1.0,device_001,S,2.540306205
a4855a00-571a-4dc4-a192-7aff2dc74993,2026-03-06T21:58:30,synthetic,28.62512839,77.19450401,neutral,71.0657685,✅ SAFE,0.017261201,0.070608871,2220.604683,1841.443215,-7.909822422,94.32401192,3,0.738624176,v1.0,device_001,S,2.219898245
7de42a68-8324-4e07-a03a-043fa671e14d,2026-03-04T21:05:22,synthetic,28.62049389,77.17789219,sad,84.61606229,✅ SAFE,0.021862239,0.099021904,1394.12624,1636.354618,-7.36394001,73.87661892,3,0.521869381,v1.0,device_001,S,2.906750045
d5a5bdb4-68e1-46df-a402-8a1230ff5fa6,2026-03-02T20:31:55,synthetic,28.60837679,77.03405725,fear,100,✅ SAFE,0.018709522,0.091802532,1420.404129,1753.605181,-6.04891856,59.07610821,3,0.692224924,v1.0,device_001,S,1.664173478
6593e932-ed4e-406e-afbf-d95bf73a5f2f,2026-03-01T22:21:45,synthetic,28.60088517,77.03520573,neutral,80.89037502,⚠️ CAUTION,0.040235247,0.073210839,1851.103326,1684.808539,-6.961922962,68.39333906,3,0.741740307,v1.0,device_001,C,2.595888487
bb3ba30c-7f07-46ec-b435-fac18ec3f6cd,2026-03-04T06:47:54,synthetic,28.60651779,77.04087998,neutral,71.59569687,✅ SAFE,0.005360341,0.058466656,954.4532117,1260.066697,-7.547248682,76.38700795,3,0.749268854,v1.0,device_001,S,1.910800235
0c15351e-96b2-4578-abea-f2a036749530,2026-03-02T07:32:00,synthetic,28.59293955,77.20171527,neutral,77.74652224,✅ SAFE,0.041161497,0.070767626,1052.208344,2065.960518,-6.87268706,62.9352538,3,0.70850807,v1.0,device_001,S,1.458085815
122bbda2-043c-42bd-accf-dd9914e2acd0,2026-03-03T21:09:59,synthetic,28.61348196,77.03412094,neutral,63.94519706,✅ SAFE,0.022509812,0.045599948,1477.080233,1924.729429,-5.958182575,65.73332219,3,0.585995846,v1.0,device_001,S,2.840967413
8aa3a91f-4a02-4f75-8599-c1255acd2186,2026-03-02T17:39:56,synthetic,28.62736375,77.20702011,fear,84.95260825,✅ SAFE,0.031480261,0.074531818,2094.592482,1711.366346,-6.610814608,83.31814714,3,0.481891688,v1.0,device_001,S,2.236142059
2ac3d0a6-aed7-4368-93cc-770cf51e2c08,2026-03-03T17:19:08,synthetic,28.57825547,77.19660109,sad,100,✅ SAFE,0.031650215,0.103123597,1502.961953,1943.021467,-6.865419266,69.69070924,3,0.436529379,v1.0,device_001,S,1.269910056
8a46dab6-4645-445b-9675-a40386cf39ab,2026-03-02T16:57:11,synthetic,28.61763237,77.19148042,disgust,67.49138143,✅ SAFE,0.035878874,0.066161746,1467.658313,2044.08794,-8.016377219,60.10739433,3,0.748040554,v1.0,device_001,S,2.386149109
f81764a7-fd05-40f0-9006-2d7526aaa455,2026-03-03T21:01:09,synthetic,28.61195893,77.21232702,neutral,60.87196718,✅ SAFE,0.00501013,0.091833562,1875.297323,1634.004607,-6.412495266,79.83359915,3,0.758336069,v1.0,device_001,S,1.909189629
a06d727e-e474-4330-99dd-696f4d40139d,2026-03-06T17:33:10,synthetic,28.60725449,77.04366583,fear,76.23060776,✅ SAFE,0.009149992,0.073373629,1478.863202,1558.177346,-5.256475341,64.78611539,3,0.343299548,v1.0,device_001,S,2.271093603
ef9fd296-e7dd-4a85-876b-0cd7d377698b,2026-03-04T07:08:41,synthetic,28.60750014,77.03460745,disgust,74.11974031,✅ SAFE,0.018866008,0.07515628,1693.923948,1991.596564,-6.065374528,62.63465563,3,0.41994637,v1.0,device_001,S,2.354876841
7ec0b0f8-ca34-4c4a-a4c8-6e078dbf3488,2026-03-01T21:15:46,synthetic,28.66754657,77.22412797,neutral,92.36811515,✅ SAFE,0.026536016,0.067922267,1981.152175,1544.289524,-6.053147958,82.41248425,3,0.554853753,v1.0,device_001,S,1.21536505
ee02ee21-7a22-450b-bfad-24266775f8e6,2026-03-06T09:24:38,synthetic,28.60992137,77.03299854,angry,53.96187297,✅ SAFE,0.032912239,0.061572811,1260.94588,1893.852979,-6.352535346,85.86735798,3,0.629239281,v1.0,device_001,S,1.54102884
a35bcfc2-a723-499d-b59e-edfff59d0ee1,2026-03-06T23:17:04,synthetic,28.62476679,77.1964877,fear,91.41720711,✅ SAFE,0.013751907,0.083715214,1571.58182,1941.857899,-7.044882489,75.49485906,3,0.680978333,v1.0,device_001,S,1.423974807
748022e3-ed04-41fb-80ff-c158eee06d94,2026-03-01T09:59:09,synthetic,28.60437944,77.03729993,neutral,100,✅ SAFE,0.007607804,0.061744339,2606.80457,1511.446354,-5.575459671,64.39277989,3,0.619943068,v1.0,device_001,S,2.712359968
d2ee3fc5-d0e3-4bbd-bc86-2d8122e92c5f,2026-03-04T08:35:52,synthetic,28.60289311,77.03179138,angry,83.53525367,✅ SAFE,0.024255483,0.098491453,1342.396342,1670.201476,-6.067422437,59.58903549,3,0.642801198,v1.0,device_001,S,2.60613759
b83d789a-284b-4383-959d-03f4abce584b,2026-03-04T17:17:43,synthetic,28.61184287,77.03764609,sad,67.27967599,✅ SAFE,0.017861666,0.089699913,1626.441076,1456.588608,-8.946646721,59.097717,3,0.762959277,v1.0,device_001,S,1.13665374
f28f075e-433d-4702-9855-b04f844df979,2026-03-02T07:11:53,synthetic,28.65606175,77.21710543,neutral,92.86712452,✅ SAFE,0.006876156,0.097617491,1488.422685,1540.265896,-8.494995467,71.89535141,3,0.91676248,v1.0,device_001,S,1.404856824
13004820-736e-467e-b002-75f8ac937531,2026-03-01T11:41:18,synthetic,28.6076964,77.2112433,sad,100,✅ SAFE,0.00831282,0.074919113,2100.904853,1859.243346,-5.751071811,57.93181623,3,0.515136791,v1.0,device_001,S,1.245676681
d1d3d15f-acd9-4e9c-b68a-939975d78ab1,2026-03-02T15:20:35,synthetic,28.61534675,77.04870728,sad,73.33826311,✅ SAFE,0.023194523,0.071089884,1511.97372,1870.007932,-7.104760145,63.87805748,3,0.467354701,v1.0,device_001,S,2.467103478
ef53c461-fbda-458a-ab1f-f13750ff5b5f,2026-03-06T21:13:06,synthetic,28.55725081,77.20271124,disgust,87.76730719,✅ SAFE,0.025047165,0.076384419,1413.598394,1764.284292,-5.954206322,64.72265585,3,0.805339476,v1.0,device_001,S,3.869847074
df5f9237-d900-4404-a242-bfd00bd48353,2026-03-04T10:24:08,synthetic,28.6742076,77.2613114,fear,100,✅ SAFE,0.026276787,0.075599329,1103.304721,1767.657705,-9.041457837,68.00700458,3,0.514844838,v1.0,device_001,S,0.141299823
